,NOC,Year,Sport,isHoster,Bronze,Gold,No medal,Silver
16042,MDA,1996,Weightlifting,0,0,0,5,0
16043,MDA,1996,Wrestling,0,2,0,7,0
16044,MDA,2000,Athletics,0,0,0,10,0
16045,MDA,2000,Boxing,0,1,0,0,0
16046,MDA,2000,Judo,0,0,0,4,0
16047,MDA,2000,Shooting,0,0,0,0,2
16048,MDA,2000,Swimming,0,0,0,11,0
16049,MDA,2000,Weightlifting,0,0,0,3,0
16050,MDA,2000,Wrestling,0,0,0,5,0
16051,MDA,2004,Athletics,0,0,0,12,0
16052,MDA,2004,Boxing,0,0,0,2,0
16053,MDA,2004,Cycling,0,0,0,2,0
16054,MDA,2004,Judo,0,0,0,1,0
16055,MDA,2004,Shooting,0,0,0,2,0
16056,MDA,2004,Swimming,0,0,0,10,0
16057,MDA,2004,Weightlifting,0,0,0,2,0
16058,MDA,2004,Wrestling,0,0,0,3,0
16059,MDA,2008,Athletics,0,0,0,13,0
16060,MDA,2008,Boxing,0,1,0,1,0
16061,MDA,2008,Cycling,0,0,0,4,0
16062,MDA,2008,Judo,0,0,0,1,0
16063,MDA,2008,Shooting,0,0,0,2,0
16064,MDA,2008,Swimming,0,0,0,3,0
16065,MDA,2008,Weightlifting,0,0,0,4,0
16066,MDA,2008,Wrestling,0,0,0,3,0
16067,MDA,2012,Archery,0,0,0,1,0
16068,MDA,2012,Athletics,0,0,0,7,0
16069,MDA,2012,Boxing,0,0,0,1,0
16070,MDA,2012,Cycling,0,0,0,2,0
16071,MDA,2012,Judo,0,0,0,2,0
16072,MDA,2012,Shooting,0,0,0,2,0
16073,MDA,2012,Swimming,0,0,0,2,0
16074,MDA,2012,Weightlifting,0,2,0,0,0
16075,MDA,2012,Wrestling,0,0,0,3,0
16076,MDA,2016,Archery,0,0,0,1,0
16077,MDA,2016,Athletics,0,0,0,8,0
16078,MDA,2016,Canoeing,0,0,0,3,0
16079,MDA,2016,Judo,0,0,0,1,0
16080,MDA,2016,Swimming,0,0,0,2,0
16081,MDA,2016,Taekwondo,0,0,0,1,0
16082,MDA,2016,Tennis,0,0,0,1,0
16083,MDA,2016,Weightlifting,0,0,0,3,0
16084,MDA,2016,Wrestling,0,0,0,4,0
16085,MDA,2020,Archery,0,0,0,3,0
16086,MDA,2020,Athletics,0,0,0,6,0
16087,MDA,2020,Canoe Sprint,0,1,0,2,0
16088,MDA,2020,Judo,0,0,0,2,0
16089,MDA,2020,Shooting,0,0,0,1,0
16090,MDA,2020,Swimming,0,0,0,4,0
16091,MDA,2020,Weightlifting,0,0,0,2,0
16092,MDA,2020,Wrestling,0,0,0,2,0
16093,MDA,2024,Archery,0,0,0,3,0
16094,MDA,2024,Athletics,0,0,0,5,0
16095,MDA,2024,Canoe Sprint,0,1,0,2,0
16096,MDA,2024,Equestrian,0,0,0,1,0
16097,MDA,2024,Judo,0,2,0,1,0
16098,MDA,2024,Shooting,0,0,0,1,0
16099,MDA,2024,Swimming,0,0,0,2,0
16100,MDA,2024,Table Tennis,0,0,0,1,0
16101,MDA,2024,Weightlifting,0,0,0,1,0
16102,MDA,2024,Wrestling,0,0,0,6,1
16103,MDV,1988,Athletics,0,0,0,5,0
16104,MDV,1992,Athletics,0,0,0,6,0
16105,MDV,1992,Swimming,0,0,0,2,0
16106,MDV,1996,Athletics,0,0,0,5,0
16107,MDV,1996,Swimming,0,0,0,1,0
16108,MDV,2000,Athletics,0,0,0,2,0
16109,MDV,2000,Swimming,0,0,0,2,0
16110,MDV,2004,Athletics,0,0,0,2,0
16111,MDV,2004,Swimming,0,0,0,2,0
16112,MDV,2008,Athletics,0,0,0,2,0
16113,MDV,2008,Swimming,0,0,0,2,0
16114,MDV,2012,Athletics,0,0,0,2,0
16115,MDV,2012,Badminton,0,0,0,1,0
16116,MDV,2012,Swimming,0,0,0,2,0
16117,MDV,2016,Athletics,0,0,0,2,0
16118,MDV,2016,Swimming,0,0,0,2,0
16119,MDV,2020,Athletics,0,0,0,1,0
16120,MDV,2020,Badminton,0,0,0,1,0
16121,MDV,2020,Swimming,0,0,0,2,0
16122,MDV,2024,Athletics,0,0,0,1,0
16123,MDV,2024,Badminton,0,0,0,1,0
16124,MDV,2024,Swimming,0,0,0,2,0
16125,MDV,2024,Table Tennis,0,0,0,1,0
16126,MEX,1900,Polo,0,1,0,0,0
16127,MEX,1924,Athletics,0,0,0,11,0
16128,MEX,1924,Shooting,0,0,0,5,0
16129,MEX,1924,Tennis,0,0,0,2,0
16130,MEX,1928,Art Competitions,0,0,0,2,0
16131,MEX,1928,Athletics,0,0,0,10,0
16132,MEX,1928,Boxing,0,0,0,4,0
16133,MEX,1928,Diving,0,0,0,1,0
16134,MEX,1928,Fencing,0,0,0,2,0
16135,MEX,1928,Football,0,0,0,1,0
16136,MEX,1932,Art Competitions,0,0,0,1,0
16137,MEX,1932,Athletics,0,0,0,16,0
16138,MEX,1932,Boxing,0,0,0,5,1
16139,MEX,1932,Cycling,0,0,0,4,0
16140,MEX,1932,Diving,0,0,0,2,0
16141,MEX,1932,Equestrianism,0,0,0,5,0
16142,MEX,1932,Fencing,0,0,0,6,0
16143,MEX,1932,Gymnastics,0,0,0,5,0
16144,MEX,1932,Modern Pentathlon,0,0,0,1,0
16145,MEX,1932,Shooting,0,0,0,5,3
16146,MEX,1932,Swimming,0,0,0,3,0
16147,MEX,1932,Wrestling,0,0,0,3,0
16148,MEX,1936,Athletics,0,0,0,3,0
16149,MEX,1936,Basketball,0,1,0,0,0
16150,MEX,1936,Boxing,0,1,0,3,0
16151,MEX,1936,Diving,0,0,0,1,0
16152,MEX,1936,Fencing,0,0,0,2,0
16153,MEX,1936,Modern Pentathlon,0,0,0,1,0
16154,MEX,1936,Polo,0,1,0,0,0
16155,MEX,1936,Shooting,0,0,0,5,0
16156,MEX,1948,Athletics,0,0,0,7,0
16157,MEX,1948,Basketball,0,0,0,1,0
16158,MEX,1948,Boxing,0,0,0,1,0
16159,MEX,1948,Cycling,0,0,0,5,0
16160,MEX,1948,Diving,0,1,0,4,0
16161,MEX,1948,Equestrianism,0,2,3,4,2
16162,MEX,1948,Fencing,0,0,0,6,0
16163,MEX,1948,Football,0,0,0,1,0
16164,MEX,1948,Gymnastics,0,0,0,8,0
16165,MEX,1948,Modern Pentathlon,0,0,0,1,0
16166,MEX,1948,Shooting,0,0,0,8,0
16167,MEX,1948,Swimming,0,0,0,9,0
16168,MEX,1948,Weightlifting,0,0,0,3,0
16169,MEX,1948,Wrestling,0,0,0,5,0
16170,MEX,1952,Athletics,0,0,0,3,0
16171,MEX,1952,Basketball,0,0,0,1,0
16172,MEX,1952,Boxing,0,0,0,3,0
16173,MEX,1952,Cycling,0,0,0,3,0
16174,MEX,1952,Diving,0,0,0,3,1
16175,MEX,1952,Equestrianism,0,0,0,4,0
16176,MEX,1952,Fencing,0,0,0,4,0
16177,MEX,1952,Modern Pentathlon,0,0,0,2,0
16178,MEX,1952,Shooting,0,0,0,4,0
16179,MEX,1952,Swimming,0,0,0,5,0
16180,MEX,1952,Water Polo,0,0,0,1,0
16181,MEX,1952,Weightlifting,0,0,0,2,0
16182,MEX,1952,Wrestling,0,0,0,6,0
16183,MEX,1956,Athletics,0,0,0,2,0
16184,MEX,1956,Cycling,0,0,0,3,0
16185,MEX,1956,Diving,0,1,1,2,0
16186,MEX,1956,Fencing,0,0,0,5,0
16187,MEX,1956,Modern Pentathlon,0,0,0,2,0
16188,MEX,1956,Rowing,0,0,0,1,0
16189,MEX,1956,Shooting,0,0,0,4,0
16190,MEX,1956,Swimming,0,0,0,3,0
16191,MEX,1956,Weightlifting,0,0,0,1,0
16192,MEX,1956,Wrestling,0,0,0,2,0
16193,MEX,1960,Athletics,0,0,0,6,0
16194,MEX,1960,Basketball,0,0,0,1,0
16195,MEX,1960,Boxing,0,0,0,3,0
16196,MEX,1960,Cycling,0,0,0,9,0
16197,MEX,1960,Diving,0,1,0,4,0
16198,MEX,1960,Fencing,0,0,0,6,0
16199,MEX,1960,Gymnastics,0,0,0,7,0
16200,MEX,1960,Modern Pentathlon,0,0,0,2,0
16201,MEX,1960,Rowing,0,0,0,1,0
16202,MEX,1960,Sailing,0,0,0,1,0
16203,MEX,1960,Shooting,0,0,0,6,0
16204,MEX,1960,Swimming,0,0,0,11,0
16205,MEX,1960,Weightlifting,0,0,0,1,0
16206,MEX,1960,Wrestling,0,0,0,5,0
16207,MEX,1964,Athletics,0,0,0,6,0
16208,MEX,1964,Basketball,0,0,0,1,0
16209,MEX,1964,Boxing,0,1,0,4,0
16210,MEX,1964,Cycling,0,0,0,9,0
16211,MEX,1964,Diving,0,0,0,2,0
16212,MEX,1964,Equestrianism,0,0,0,4,0
16213,MEX,1964,Football,0,0,0,1,0
16214,MEX,1964,Judo,0,0,0,3,0
16215,MEX,1964,Modern Pentathlon,0,0,0,2,0
16216,MEX,1964,Rowing,0,0,0,2,0
16217,MEX,1964,Sailing,0,0,0,5,0
16218,MEX,1964,Shooting,0,0,0,5,0
16219,MEX,1964,Swimming,0,0,0,9,0
16220,MEX,1964,Weightlifting,0,0,0,1,0
16221,MEX,1964,Wrestling,0,0,0,6,0
16222,MEX,1968,Athletics,1,0,0,23,1
16223,MEX,1968,Basketball,1,0,0,1,0
16224,MEX,1968,Boxing,1,2,2,7,0
16225,MEX,1968,Canoeing,1,0,0,9,0
16226,MEX,1968,Cycling,1,0,0,10,0
16227,MEX,1968,Diving,1,0,0,4,1
16228,MEX,1968,Equestrianism,1,0,0,5,0
16229,MEX,1968,Fencing,1,0,0,6,2
16230,MEX,1968,Football,1,0,0,1,0
16231,MEX,1968,Gymnastics,1,0,0,14,0
16232,MEX,1968,Hockey,1,0,0,1,0
16233,MEX,1968,Modern Pentathlon,1,0,0,2,0
16234,MEX,1968,Rowing,1,0,0,6,0
16235,MEX,1968,Sailing,1,0,0,5,0
16236,MEX,1968,Shooting,1,0,0,11,0
16237,MEX,1968,Swimming,1,1,1,27,0
16238,MEX,1968,Volleyball,1,0,0,2,0
16239,MEX,1968,Water Polo,1,0,0,1,0
16240,MEX,1968,Weightlifting,1,0,0,2,0
16241,MEX,1968,Wrestling,1,0,0,8,0
16242,MEX,1972,Archery,0,0,0,2,0
16243,MEX,1972,Athletics,0,0,0,5,0
16244,MEX,1972,Boxing,0,0,0,7,1
16245,MEX,1972,Canoeing,0,0,0,6,0
16246,MEX,1972,Cycling,0,0,0,7,0
16247,MEX,1972,Diving,0,0,0,4,0
16248,MEX,1972,Equestrianism,0,0,0,4,0
16249,MEX,1972,Fencing,0,0,0,5,0
16250,MEX,1972,Football,0,0,0,1,0
16251,MEX,1972,Gymnastics,0,0,0,13,0
16252,MEX,1972,Hockey,0,0,0,1,0
16253,MEX,1972,Judo,0,0,0,4,0
16254,MEX,1972,Modern Pentathlon,0,0,0,2,0
16255,MEX,1972,Rowing,0,0,0,4,0
16256,MEX,1972,Sailing,0,0,0,3,0
16257,MEX,1972,Shooting,0,0,0,11,0
16258,MEX,1972,Swimming,0,0,0,29,0
16259,MEX,1972,Water Polo,0,0,0,1,0
16260,MEX,1972,Weightlifting,0,0,0,1,0
16261,MEX,1972,Wrestling,0,0,0,8,0
16262,MEX,1976,Athletics,0,0,1,5,0
16263,MEX,1976,Basketball,0,0,0,1,0
16264,MEX,1976,Boxing,0,1,0,2,0
16265,MEX,1976,Canoeing,0,0,0,4,0
16266,MEX,1976,Cycling,0,0,0,3,0
16267,MEX,1976,Diving,0,0,0,4,0
16268,MEX,1976,Equestrianism,0,0,0,4,0
16269,MEX,1976,Football,0,0,0,1,0
16270,MEX,1976,Gymnastics,0,0,0,5,0
16271,MEX,1976,Judo,0,0,0,1,0
16272,MEX,1976,Rowing,0,0,0,1,0
16273,MEX,1976,Sailing,0,0,0,2,0
16274,MEX,1976,Shooting,0,0,0,7,0
16275,MEX,1976,Swimming,0,0,0,12,0
16276,MEX,1976,Water Polo,0,0,0,1,0
16277,MEX,1976,Weightlifting,0,0,0,1,0
16278,MEX,1976,Wrestling,0,0,0,3,0
16279,MEX,1980,Athletics,0,0,0,5,0
16280,MEX,1980,Boxing,0,0,0,4,0
16281,MEX,1980,Diving,0,0,0,4,1
16282,MEX,1980,Equestrianism,0,4,0,3,0
16283,MEX,1980,Gymnastics,0,0,0,5,0
16284,MEX,1980,Judo,0,0,0,2,0
16285,MEX,1980,Modern Pentathlon,0,0,0,1,0
16286,MEX,1980,Rowing,0,0,0,1,0
16287,MEX,1980,Shooting,0,0,0,4,0
16288,MEX,1980,Swimming,0,0,0,10,0
16289,MEX,1980,Weightlifting,0,0,0,3,0
16290,MEX,1980,Wrestling,0,0,0,3,0
16291,MEX,1984,Archery,0,0,0,2,0
16292,MEX,1984,Athletics,0,0,2,8,1
16293,MEX,1984,Boxing,0,0,0,5,1
16294,MEX,1984,Canoeing,0,0,0,3,0
16295,MEX,1984,Cycling,0,1,0,3,0
16296,MEX,1984,Diving,0,0,0,4,0
16297,MEX,1984,Equestrianism,0,0,0,5,0
16298,MEX,1984,Fencing,0,0,0,2,0
16299,MEX,1984,Gymnastics,0,0,0,7,0
16300,MEX,1984,Judo,0,0,0,4,0
16301,MEX,1984,Modern Pentathlon,0,0,0,2,0
16302,MEX,1984,Rowing,0,0,0,2,0
16303,MEX,1984,Sailing,0,0,0,4,0
16304,MEX,1984,Shooting,0,0,0,11,0
16305,MEX,1984,Swimming,0,0,0,21,0
16306,MEX,1984,Synchronized Swimming,0,0,0,2,0
16307,MEX,1984,Weightlifting,0,0,0,1,0
16308,MEX,1984,Wrestling,0,0,0,6,2
16309,MEX,1988,Archery,0,0,0,3,0
16310,MEX,1988,Athletics,0,0,0,12,0
16311,MEX,1988,Boxing,0,1,0,5,0
16312,MEX,1988,Cycling,0,0,0,4,0
16313,MEX,1988,Diving,0,1,0,4,0
16314,MEX,1988,Equestrianism,0,0,0,3,0
16315,MEX,1988,Fencing,0,0,0,2,0
16316,MEX,1988,Gymnastics,0,0,0,7,0
16317,MEX,1988,Judo,0,0,0,3,0
16318,MEX,1988,Modern Pentathlon,0,0,0,2,0
16319,MEX,1988,Rowing,0,0,0,1,0
16320,MEX,1988,Sailing,0,0,0,3,0
16321,MEX,1988,Shooting,0,0,0,6,0
16322,MEX,1988,Swimming,0,0,0,21,0
16323,MEX,1988,Synchronized Swimming,0,0,0,2,0
16324,MEX,1988,Tennis,0,0,0,4,0
16325,MEX,1988,Wrestling,0,0,0,5,0
16326,MEX,1992,Archery,0,0,0,3,0
16327,MEX,1992,Athletics,0,0,0,11,1
16328,MEX,1992,Boxing,0,0,0,4,0
16329,MEX,1992,Canoeing,0,0,0,5,0
16330,MEX,1992,Cycling,0,0,0,4,0
16331,MEX,1992,Diving,0,0,0,4,0
16332,MEX,1992,Equestrianism,0,0,0,4,0
16333,MEX,1992,Football,0,0,0,1,0
16334,MEX,1992,Gymnastics,0,0,0,12,0
16335,MEX,1992,Judo,0,0,0,1,0
16336,MEX,1992,Modern Pentathlon,0,0,0,2,0
16337,MEX,1992,Rowing,0,0,0,3,0
16338,MEX,1992,Sailing,0,0,0,2,0
16339,MEX,1992,Shooting,0,0,0,1,0
16340,MEX,1992,Swimming,0,0,0,9,0
16341,MEX,1992,Synchronized Swimming,0,0,0,2,0
16342,MEX,1992,Tennis,0,0,0,4,0
16343,MEX,1992,Wrestling,0,0,0,3,0
16344,MEX,1996,Archery,0,0,0,2,0
16345,MEX,1996,Athletics,0,1,0,7,0
16346,MEX,1996,Beach Volleyball,0,0,0,1,0
16347,MEX,1996,Boxing,0,0,0,8,0
16348,MEX,1996,Canoeing,0,0,0,5,0
16349,MEX,1996,Cycling,0,0,0,6,0
16350,MEX,1996,Diving,0,0,0,4,0
16351,MEX,1996,Equestrianism,0,0,0,4,0
16352,MEX,1996,Football,0,0,0,1,0
16353,MEX,1996,Judo,0,0,0,2,0
16354,MEX,1996,Modern Pentathlon,0,0,0,1,0
16355,MEX,1996,Rowing,0,0,0,1,0
16356,MEX,1996,Sailing,0,0,0,2,0
16357,MEX,1996,Shooting,0,0,0,1,0
16358,MEX,1996,Swimming,0,0,0,3,0
16359,MEX,1996,Synchronized Swimming,0,0,0,1,0
16360,MEX,1996,Table Tennis,0,0,0,1,0
16361,MEX,1996,Tennis,0,0,0,3,0
16362,MEX,1996,Wrestling,0,0,0,7,0
16363,MEX,2000,Archery,0,0,0,2,0
16364,MEX,2000,Athletics,0,1,0,13,1
16365,MEX,2000,Beach Volleyball,0,0,0,2,0
16366,MEX,2000,Boxing,0,1,0,5,0
16367,MEX,2000,Canoeing,0,0,0,3,0
16368,MEX,2000,Cycling,0,0,0,3,0
16369,MEX,2000,Diving,0,0,0,7,1
16370,MEX,2000,Equestrianism,0,0,0,4,0
16371,MEX,2000,Gymnastics,0,0,0,2,0
16372,MEX,2000,Judo,0,0,0,1,0
16373,MEX,2000,Modern Pentathlon,0,0,0,1,0
16374,MEX,2000,Rowing,0,0,0,3,0
16375,MEX,2000,Sailing,0,0,0,3,0
16376,MEX,2000,Shooting,0,0,0,6,0
16377,MEX,2000,Swimming,0,0,0,11,0
16378,MEX,2000,Synchronized Swimming,0,0,0,1,0
16379,MEX,2000,Taekwondo,0,1,0,2,0
16380,MEX,2000,Tennis,0,0,0,1,0
16381,MEX,2000,Weightlifting,0,0,1,0,0
16382,MEX,2004,Archery,0,0,0,2,0
16383,MEX,2004,Athletics,0,0,0,16,1
16384,MEX,2004,Beach Volleyball,0,0,0,1,0
16385,MEX,2004,Boxing,0,0,0,5,0
16386,MEX,2004,Cycling,0,0,0,3,1
16387,MEX,2004,Diving,0,0,0,6,0
16388,MEX,2004,Equestrianism,0,0,0,3,0
16389,MEX,2004,Fencing,0,0,0,2,0
16390,MEX,2004,Football,0,0,0,2,0
16391,MEX,2004,Gymnastics,0,0,0,5,0
16392,MEX,2004,Judo,0,0,0,3,0
16393,MEX,2004,Modern Pentathlon,0,0,0,1,0
16394,MEX,2004,Rowing,0,0,0,2,0
16395,MEX,2004,Sailing,0,0,0,3,0
16396,MEX,2004,Shooting,0,0,0,5,0
16397,MEX,2004,Swimming,0,0,0,7,0
16398,MEX,2004,Synchronized Swimming,0,0,0,1,0
16399,MEX,2004,Taekwondo,0,1,0,1,1
16400,MEX,2004,Triathlon,0,0,0,1,0
16401,MEX,2004,Weightlifting,0,0,0,1,0
16402,MEX,2008,Archery,0,0,0,2,0
16403,MEX,2008,Athletics,0,0,0,12,0
16404,MEX,2008,Badminton,0,0,0,1,0
16405,MEX,2008,Beach Volleyball,0,0,0,1,0
16406,MEX,2008,Boxing,0,0,0,3,0
16407,MEX,2008,Canoeing,0,0,0,5,0
16408,MEX,2008,Cycling,0,0,0,3,0
16409,MEX,2008,Diving,0,1,0,4,0
16410,MEX,2008,Equestrianism,0,0,0,4,0
16411,MEX,2008,Fencing,0,0,0,2,0
16412,MEX,2008,Gymnastics,0,0,0,5,0
16413,MEX,2008,Judo,0,0,0,2,0
16414,MEX,2008,Modern Pentathlon,0,0,0,2,0
16415,MEX,2008,Rowing,0,0,0,2,0
16416,MEX,2008,Sailing,0,0,0,3,0
16417,MEX,2008,Shooting,0,0,0,6,0
16418,MEX,2008,Swimming,0,0,0,11,0
16419,MEX,2008,Synchronized Swimming,0,0,0,1,0
16420,MEX,2008,Table Tennis,0,0,0,1,0
16421,MEX,2008,Taekwondo,0,0,2,1,0
16422,MEX,2008,Triathlon,0,0,0,2,0
16423,MEX,2008,Weightlifting,0,0,0,2,0
16424,MEX,2008,Wrestling,0,0,0,2,0
16425,MEX,2012,Archery,0,1,0,4,1
16426,MEX,2012,Athletics,0,0,0,11,0
16427,MEX,2012,Badminton,0,0,0,1,0
16428,MEX,2012,Boxing,0,0,0,2,0
16429,MEX,2012,Canoeing,0,0,0,3,0
16430,MEX,2012,Cycling,0,0,0,3,0
16431,MEX,2012,Diving,0,1,0,5,2
16432,MEX,2012,Equestrianism,0,0,0,3,0
16433,MEX,2012,Fencing,0,0,0,3,0
16434,MEX,2012,Football,0,0,1,0,0
16435,MEX,2012,Gymnastics,0,0,0,4,0
16436,MEX,2012,Judo,0,0,0,2,0
16437,MEX,2012,Modern Pentathlon,0,0,0,2,0
16438,MEX,2012,Rowing,0,0,0,2,0
16439,MEX,2012,Sailing,0,0,0,3,0
16440,MEX,2012,Shooting,0,0,0,7,0
16441,MEX,2012,Swimming,0,0,0,12,0
16442,MEX,2012,Synchronized Swimming,0,0,0,1,0
16443,MEX,2012,Table Tennis,0,0,0,1,0
16444,MEX,2012,Taekwondo,0,1,0,3,0
16445,MEX,2012,Triathlon,0,0,0,2,0
16446,MEX,2012,Weightlifting,0,0,0,2,0
16447,MEX,2012,Wrestling,0,0,0,3,0
16448,MEX,2016,Archery,0,0,0,3,0
16449,MEX,2016,Athletics,0,0,0,11,1
16450,MEX,2016,Badminton,0,0,0,1,0
16451,MEX,2016,Beach Volleyball,0,0,0,1,0
16452,MEX,2016,Boxing,0,1,0,4,0
16453,MEX,2016,Canoeing,0,0,0,2,0
16454,MEX,2016,Cycling,0,0,0,6,0
16455,MEX,2016,Diving,0,0,0,7,1
16456,MEX,2016,Equestrianism,0,0,0,2,0
16457,MEX,2016,Fencing,0,0,0,7,0
16458,MEX,2016,Football,0,0,0,1,0
16459,MEX,2016,Golf,0,0,0,2,0
16460,MEX,2016,Gymnastics,0,0,0,7,0
16461,MEX,2016,Judo,0,0,0,2,0
16462,MEX,2016,Modern Pentathlon,0,1,0,1,0
16463,MEX,2016,Rowing,0,0,0,2,0
16464,MEX,2016,Sailing,0,0,0,3,0
16465,MEX,2016,Shooting,0,0,0,3,0
16466,MEX,2016,Swimming,0,0,0,3,0
16467,MEX,2016,Synchronized Swimming,0,0,0,1,0
16468,MEX,2016,Table Tennis,0,0,0,2,0
16469,MEX,2016,Taekwondo,0,0,0,3,1
16470,MEX,2016,Tennis,0,0,0,1,0
16471,MEX,2016,Triathlon,0,0,0,2,0
16472,MEX,2016,Volleyball,0,0,0,1,0
16473,MEX,2016,Weightlifting,0,0,0,4,0
16474,MEX,2016,Wrestling,0,0,0,2,0
16475,MEX,2020,Archery,0,1,0,3,0
16476,MEX,2020,Artistic Gymnastics,0,0,0,12,0
16477,MEX,2020,Artistic Swimming,0,0,0,1,0
16478,MEX,2020,Athletics,0,0,0,11,0
16479,MEX,2020,Badminton,0,0,0,2,0
16480,MEX,2020,Baseball,0,0,0,2,0
16481,MEX,2020,Beach Volleyball,0,0,0,1,0
16482,MEX,2020,Boxing,0,0,0,3,0
16483,MEX,2020,Canoe Slalom,0,0,0,1,0
16484,MEX,2020,Cycling Mountain Bike,0,0,0,2,0
16485,MEX,2020,Cycling Road,0,0,0,2,0
16486,MEX,2020,Cycling Track,0,0,0,3,0
16487,MEX,2020,Diving,0,1,0,7,0
16488,MEX,2020,Equestrian,0,0,0,3,0
16489,MEX,2020,Fencing,0,0,0,1,0
16490,MEX,2020,Football,0,1,0,0,0
16491,MEX,2020,Golf,0,0,0,2,0
16492,MEX,2020,Judo,0,0,0,1,0
16493,MEX,2020,Marathon Swimming,0,0,0,1,0
16494,MEX,2020,Modern Pentathlon,0,0,0,2,0
16495,MEX,2020,Rhythmic Gymnastics,0,0,0,1,0
16496,MEX,2020,Rowing,0,0,0,1,0
16497,MEX,2020,Sailing,0,0,0,4,0
16498,MEX,2020,Shooting,0,0,0,6,0
16499,MEX,2020,Softball,0,0,0,2,0
16500,MEX,2020,Swimming,0,0,0,4,0
16501,MEX,2020,Taekwondo,0,0,0,2,0
16502,MEX,2020,Tennis,0,0,0,2,0
16503,MEX,2020,Trampoline Gymnastics,0,0,0,1,0
16504,MEX,2020,Triathlon,0,0,0,3,0
16505,MEX,2020,Weightlifting,0,1,0,3,0
16506,MEX,2020,Wrestling,0,0,0,2,0
16507,MEX,2024,Archery,0,1,0,4,0
16508,MEX,2024,Artistic Gymnastics,0,0,0,6,0
16509,MEX,2024,Artistic Swimming,0,0,0,2,0
16510,MEX,2024,Athletics,0,0,0,12,0
16511,MEX,2024,Badminton,0,0,0,1,0
16512,MEX,2024,Boxing,0,0,0,3,1
16513,MEX,2024,Canoe Slalom,0,0,0,2,0
16514,MEX,2024,Canoe Sprint,0,0,0,2,0
16515,MEX,2024,Cycling Mountain Bike,0,0,0,2,0
16516,MEX,2024,Cycling Road,0,0,0,1,0
16517,MEX,2024,Cycling Track,0,0,0,5,0
16518,MEX,2024,Diving,0,1,0,6,1
16519,MEX,2024,Equestrian,0,0,0,2,0
16520,MEX,2024,Fencing,0,0,0,1,0
16521,MEX,2024,Golf,0,0,0,2,0
16522,MEX,2024,Judo,0,0,0,1,1
16523,MEX,2024,Marathon Swimming,0,0,0,2,0
16524,MEX,2024,Modern Pentathlon,0,0,0,2,0
16525,MEX,2024,Rhythmic Gymnastics,0,0,0,1,0
16526,MEX,2024,Rowing,0,0,0,2,0
16527,MEX,2024,Sailing,0,0,0,2,0
16528,MEX,2024,Shooting,0,0,0,7,0
16529,MEX,2024,Surfing,0,0,0,1,0
16530,MEX,2024,Swimming,0,0,0,6,0
16531,MEX,2024,Table Tennis,0,0,0,2,0
16532,MEX,2024,Taekwondo,0,0,0,2,0
16533,MEX,2024,Triathlon,0,0,0,2,0
16534,MEX,2024,Weightlifting,0,0,0,1,0
16535,MEX,2024,Wrestling,0,0,0,2,0
16536,MGL,1964,Athletics,0,0,0,4,0
16537,MGL,1964,Cycling,0,0,0,3,0
16538,MGL,1964,Gymnastics,0,0,0,12,0
16539,MGL,1964,Shooting,0,0,0,6,0
16540,MGL,1964,Wrestling,0,0,0,9,0
16541,MGL,1968,Athletics,0,0,0,1,0
16542,MGL,1968,Gymnastics,0,0,0,12,0
16543,MGL,1968,Shooting,0,0,0,9,0
16544,MGL,1968,Wrestling,0,4,0,5,2
16545,MGL,1972,Archery,0,0,0,2,0
16546,MGL,1972,Athletics,0,0,0,1,0
16547,MGL,1972,Boxing,0,0,0,9,0
16548,MGL,1972,Judo,0,0,0,6,0
16549,MGL,1972,Shooting,0,0,0,9,0
16550,MGL,1972,Weightlifting,0,0,0,3,0
16551,MGL,1972,Wrestling,0,0,0,10,2
16552,MGL,1976,Archery,0,0,0,2,0
16553,MGL,1976,Boxing,0,0,0,6,0
16554,MGL,1976,Judo,0,0,0,5,0
16555,MGL,1976,Shooting,0,0,0,4,0
16556,MGL,1976,Wrestling,0,0,0,11,2
16557,MGL,1980,Archery,0,0,0,2,0
16558,MGL,1980,Boxing,0,0,0,7,0
16559,MGL,1980,Cycling,0,0,0,3,0
16560,MGL,1980,Gymnastics,0,0,0,5,0
16561,MGL,1980,Judo,0,1,0,6,1
16562,MGL,1980,Shooting,0,0,0,4,0
16563,MGL,1980,Weightlifting,0,0,0,2,0
16564,MGL,1980,Wrestling,0,2,0,10,2
16565,MGL,1988,Archery,0,0,0,2,0
16566,MGL,1988,Boxing,0,1,0,6,0
16567,MGL,1988,Judo,0,0,0,6,0
16568,MGL,1988,Shooting,0,0,0,8,0
16569,MGL,1988,Wrestling,0,0,0,10,0
16570,MGL,1992,Archery,0,0,0,1,0
16571,MGL,1992,Athletics,0,0,0,1,0
16572,MGL,1992,Boxing,0,1,0,5,0
16573,MGL,1992,Cycling,0,0,0,3,0
16574,MGL,1992,Judo,0,0,0,10,0
16575,MGL,1992,Shooting,0,2,0,4,0
16576,MGL,1992,Weightlifting,0,0,0,2,0
16577,MGL,1992,Wrestling,0,0,0,8,0
16578,MGL,1996,Archery,0,0,0,1,0
16579,MGL,1996,Athletics,0,0,0,2,0
16580,MGL,1996,Boxing,0,0,0,3,0
16581,MGL,1996,Cycling,0,0,0,2,0
16582,MGL,1996,Judo,0,1,0,2,0
16583,MGL,1996,Shooting,0,0,0,4,0
16584,MGL,1996,Wrestling,0,0,0,5,0
